state,abbreviation,x,rating,plan,type,ncqa,consumersat,prevention,treatment,instype,plantype,year,pop_2016.x,pct_pop_age0.18_2016,pct_pop_age19.25_2016,pct_pop_age26.34_2016,pct_pop_age35.54_2016,pct_pop_age55.64_2016,pct_pop_age65_2016,pct_citizen_2016,pct_male_2016,pct_female_2016,pct_white_2016,pct_black_2016,pct_hispanic_2016,pct_asian_2016,pct_native_2016,pct_pacific_2016,pct_two_or_more_races_2016,pct_fpv.100_2016,pct_fpv100.199_2016,pct_fpv200.399_2016,pct_fpv.400_2016,med_house_income_2016,pct_unemployed_2016,avg_monthly_SNAP_2016,expend_per_cap_2016,forclosure_rate_2016,pct_change_monthly_umployment_2016,pct_change_monthly_SNAP_2016,economic_distress_rank_2016,pct_any_mental_illness_2016,pct_serious_mental_illness_2016,cancer_death_rate_2016,death_rate_2016,cvs_death_rate_2016,firearm_death_rate_2016,opioid_od_death_rate_2016,all_drug_od_death_rate_2016,flu_pna_death_2016,pct_smoke_2016,pct_reported_poor_health_2016,expansion_2017,total_medicaid_enroll_2017,expansion_group_enrolled_2017,expansion_group_newly_eligible_enrolled_2017,hosp_expense_inpatient_day_2016,hosp_rate_gov_hosp_2016,hosp_rate_nonprofit_hosp_2016,hosp_rate_forprofit_hosp_2016,hosp_rate_total_2016,pct_uninsured_2013,pct_uninsured_2016,pct_change_uninsured_2013_2016,herfindahl_hirschman_Index_2016,market_share_largest_insure_2016,no_insure_.5._mark_share_2016,gross_margins_per_member_2016,total_pc_hpsa_2017,pop_hpsa_2017,pct_needs_met_2017,no_practitioners_needed_2017,pct_hdhp_2017,avg_fam_prem_employee_cont_2016,avg_fam_prem_employer_cont_2016,avg_fam_prem_total_2016,avg_sing_prem_employee_cont_2016,avg_sing_prem_employer_cont_2016,avg_sing_prem_total_2016,hc_exp_per_cap_2014,avg_bench_mktplace_prem,pct_pot_mkt_pop_enrol_2016,no_insur_provid_2016,insur_spend_per_cap_2014,pct_not_hav_pcp_2016,quality_rank_2016,quality_value_2016,no_pcp_2018,no_specialist_2018,no_total_md_2018,pop_2016.y,land_area,pop_density,pct_disability_2016,num_gov_beds_2016,num_non_profit_beds_2016,num_for_profit_beds_2016,num_total_beds_2016,no_pcp_per_pop,no_specialists_per_pop,no_total_md_pop,rx_opioid_deaths_16,pct_no_place_care_2014
Texas,TX,10118,3.5,Aetna Health Inc. (Texas),HMO/POS,Yes,3.5,3,3,Commercial,Aetna,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,11111,3.5,Cigna Health and Life Insurance Company - Texas,PPO,Yes,3.5,3,3,Commercial,Cigna,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,12102,3.5,"Community First Health Plans, Inc.",HMO/POS,Yes,2.5,3,3,Commercial,Other,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,13100,3.5,Connecticut General Life Insurance Company - Texas,PPO,Yes,3.5,3,3,Commercial,Connecticut General,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1494,3.5,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Austin, TX",HMO/POS,Yes,2,3,3,Commercial,Humana,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1586,3.5,"United Healthcare Services, Inc (Texas)",PPO,Yes,3.5,3,2.5,Commercial,United,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1680,3.5,UnitedHealthcare Insurance Company (Texas),PPO,Yes,3.5,3,2.5,Commercial,United,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1776,3,Aetna Life Insurance Company (Texas),PPO,Yes,2.5,2.5,3,Commercial,Aetna,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1867,3,"Cigna HealthCare of Texas, Inc.",HMO/POS,Yes,3,2.5,2,Commercial,Cigna,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,1963,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Houston, TX",HMO/POS,Yes,2.5,2.5,2,Commercial,Humana,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,2053,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Corpus Christi, TX",HMO/POS,Yes,3,3,2,Commercial,Humana,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,2148,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / San Antonio, TX",HMO/POS,Yes,2.5,2.5,2.5,Commercial,Humana,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,2243,3,Humana Insurance Company (Texas),PPO,Yes,2,3,2.5,Commercial,Humana,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Texas,TX,2338,2.5,CHRISTUS Health Plan,HMO,No,4,2,2,Commercial,Other,2016,27677200,28.000000000000004,10,13,25,11,12,89,49,51,0.43,0.12,0.38,0.05,<.01,NA,0.01,13.83,17.93,29.830000000000002,38.4,58146,4.7,3768472,4406,2233,5.8999999999999995,2.6,11,15.5,3.2,148.5,730.6,167.7,12.1,4.9,10.1,11.1,14.299999999999999,18.3,0,4353000,NA,NA,2320.76,88,227,185,500,29.7,22.7,-7.000000000000001,2322,44,6,-8,463,5729488,67.34,724,60.099999999999994,5660,11869,17529,1197,4672,5869,6998,269,35,16,4696,31.1,33,-0.208,30407,33519,63926,27677200,261914,105.67285444840672,11.799999999999999,0.4,1,0.9,2.2,1.0986299192114808,1.2110690387755987,2.3096989579870795,797,25.4
Utah,UT,9123,4,SelectHealth Inc.,HMO/POS,Yes,3.5,3.5,3.5,Commercial,Other,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,10121,3,Aetna Health of Utah Inc. dba Altius Health Plans Inc.,HMO/POS,Yes,1.5,2.5,3,Commercial,Aetna,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,11114,2.5,Aetna Life Insurance Company (Utah),PPO,Yes,2,2,2.5,Commercial,Aetna,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,12105,2.5,Humana Insurance Company (Utah),PPO,Yes,2,2,2.5,Commercial,Humana,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,13103,2.5,Regence BlueCross BlueShield of Utah,PPO,No (In process),2.5,2.5,2.5,Commercial,Blue,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,1497,2.5,"United Healthcare Services, Inc (Utah)",PPO,Yes,1.5,2.5,2.5,Commercial,United,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Utah,UT,1589,2.5,UnitedHealthcare Insurance Company (Utah),PPO,Yes,1.5,2.5,2.5,Commercial,United,2016,3079700,31,11,14.000000000000002,24,9,11,95,50,50,0.79,0.01,0.14,0.02,NA,NA,0.02,8.690000000000001,17.21,35.23,38.87,67481,3.3000000000000003,219820,4471,1111,-4,-3.2,14,21.8,5.1,122.4,714.7,150,12.9,16.4,22.4,15.5,8.799999999999999,11.700000000000001,0,337400,NA,NA,2825.09,66,185,92,343,17.7,11.600000000000001,-6.2,4270,61,4,-43,62,746636,66.9,100,64.3,3966,13059,17025,1162,4955,6117,5982,260,45,4,3657,27.3,8,0.578,2959,3650,6609,3079700,82168,37.480527699347675,9.9,0.3,0.9,0.6,1.8,0.9608078708965159,1.1851803747118226,2.1459882456083386,395,16.5
Vermont,VT,9126,4.5,"Martin's Point US Family Health Plan (NH, NY, PA, VT)",HMO,Yes,5,3.5,3.5,Commercial,Other,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,10124,4.5,"MVP Health Care, Inc.",HMO/POS,Yes,4.5,4,3.5,Commercial,Other,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,11117,4,Blue Cross and Blue Shield of Vermont,HMO/POS,Yes,3.5,4,3.5,Commercial,Blue,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,12108,4,Blue Cross and Blue Shield of Vermont,PPO,Yes,3.5,4,3.5,Commercial,Blue,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,13105,4,Cigna Health and Life Insurance Company - Vermont,PPO,Yes,2.5,4,3.5,Commercial,Cigna,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,1499,4,Connecticut General Life Insurance Company - Vermont,PPO,Yes,2.5,4,3.5,Commercial,Connecticut General,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,1591,4,The Vermont Health Plan,HMO/POS,Yes,3.5,4,3.5,Commercial,Other,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Vermont,VT,1685,3,Aetna Life Insurance Company (NH/VT),PPO,Yes,3,2.5,2,Commercial,Aetna,2016,622500,21,9,10,26,16,18,99,50,50,0.94,0.01,0.01,NA,NA,NA,0.02,9.78,14.74,31.7,43.78,60837,3.2,79715,8905,7876,-8.799999999999999,-5.6000000000000005,47,20.599999999999998,5.3,158.4,712.8,158.8,11.1,18.4,22.2,7,17,13.5,1,210700,66400,0,2244.49,NA,475,NA,475,9.8,5.3,-4.5,7856,88,2,19,33,12322,53.559999999999995,2,63.3,4751,13044,17795,1395,4943,6338,10190,468,46,2,5313,12,5,0.709,1091,1176,2267,622500,9249,67.30457346740188,14.299999999999999,NA,2,NA,2,1.7526104417670683,1.889156626506024,3.6417670682730923,80,2.8000000000000003
Virginia,VA,9128,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",HMO,Yes,4,4.5,4.5,Commercial,Kaiser,2016,8175000,25,9,12,27,13,14.000000000000002,93,48,52,0.61,0.18,0.11,0.07,NA,NA,0.03,11.51,15.370000000000001,27.389999999999997,45.72,66451,4.1000000000000005,826354,5836,1260,0.1,-4.1000000000000005,15,19.3,4.3999999999999995,156.1,715.5,150.7,12.1,13.5,16.7,12.7,15.299999999999999,16.3,0,999300,NA,NA,1958.58,55,378,100,532,16.900000000000002,11.899999999999999,-5.1,2857,46,5,26,110,1528472,63.13999999999999,185,51.2,5857,12088,17945,1487,4693,6180,7556,292,39,7,4218,22.1,19,0.264,11378,11495,22873,8175000,39598,206.44982069801506,11.700000000000001,0.2,1.5,0.4,2.1,1.3918042813455658,1.4061162079510705,2.797920489296636,921,15.9
Virginia,VA,10126,4,"MD - Individual Practice Association, Inc.",HMO/POS,Yes,3.5,3.5,3.5,Commercial,Other,2016,8175000,25,9,12,27,13,14.000000000000002,93,48,52,0.61,0.18,0.11,0.07,NA,NA,0.03,11.51,15.370000000000001,27.389999999999997,45.72,66451,4.1000000000000005,826354,5836,1260,0.1,-4.1000000000000005,15,19.3,4.3999999999999995,156.1,715.5,150.7,12.1,13.5,16.7,12.7,15.299999999999999,16.3,0,999300,NA,NA,1958.58,55,378,100,532,16.900000000000002,11.899999999999999,-5.1,2857,46,5,26,110,1528472,63.13999999999999,185,51.2,5857,12088,17945,1487,4693,6180,7556,292,39,7,4218,22.1,19,0.264,11378,11495,22873,8175000,39598,206.44982069801506,11.700000000000001,0.2,1.5,0.4,2.1,1.3918042813455658,1.4061162079510705,2.797920489296636,921,15.9
